,Time,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed,Julian_Date,CH4_ppm,CO2_ppm,CH4_ppm_adjusted,CO2_ppm_adjusted
3841,01/01/2000 01:02:52.689,2017,11,7,16.0,57.0,52.689,665872.689,2458065.20686,11.6845,1262.6,15.7980107292,369.224342432
3842,01/01/2000 01:02:53.665,2017,11,7,16.0,57.0,53.665,665873.665,2458065.20687,11.683,1262.09,15.795670888,369.075202233
3843,01/01/2000 01:02:54.643,2017,11,7,16.0,57.0,54.643,665874.643,2458065.20688,11.6806,1260.73,15.7919271422,368.677495037
3844,01/01/2000 01:02:55.620,2017,11,7,16.0,57.0,55.62,665875.62,2458065.20689,11.6863,1261.63,15.8008185386,368.940683623
3845,01/01/2000 01:02:56.596,2017,11,7,16.0,57.0,56.596,665876.596,2458065.20691,11.6934,1261.25,15.8118937868,368.829559553
3846,01/01/2000 01:02:57.574,2017,11,7,16.0,57.0,57.574,665877.574,2458065.20692,11.6974,1260.13,15.8181333632,368.50203598
3847,01/01/2000 01:02:58.551,2017,11,7,16.0,57.0,58.551,665878.551,2458065.20693,11.6983,1259.71,15.8195372679,368.37921464
3848,01/01/2000 01:02:59.527,2017,11,7,16.0,57.0,59.527,665879.527,2458065.20694,11.7069,1261.34,15.8329523572,368.855878412
3849,01/01/2000 01:03:00.505,2017,11,7,16.0,58.0,0.505,665880.505,2458065.20695,11.7096,1260.4,15.8371640713,368.580992556
3850,01/01/2000 01:03:01.481,2017,11,7,16.0,58.0,1.481,665881.481,2458065.20696,11.7089,1260.4,15.8360721455,368.580992556
3851,01/01/2000 01:03:02.458,2017,11,7,16.0,58.0,2.458,665882.458,2458065.20697,11.7245,1261.01,15.8604064936,368.759375931
3852,01/01/2000 01:03:03.435,2017,11,7,16.0,58.0,3.435,665883.435,2458065.20698,11.7249,1261.5,15.8610304512,368.902667494
3853,01/01/2000 01:03:04.411,2017,11,7,16.0,58.0,4.411,665884.411,2458065.207,11.7363,1261.34,15.8788132441,368.855878412
3854,01/01/2000 01:03:05.389,2017,11,7,16.0,58.0,5.389,665885.389,2458065.20701,11.7413,1260.92,15.8866127146,368.733057072
3855,01/01/2000 01:03:06.366,2017,11,7,16.0,58.0,6.366,665886.366,2458065.20702,11.7474,1261.4,15.8961280687,368.873424318
3856,01/01/2000 01:03:07.342,2017,11,7,16.0,58.0,7.342,665887.342,2458065.20703,11.7531,1262.23,15.9050194651,369.11614268
3857,01/01/2000 01:03:08.319,2017,11,7,16.0,58.0,8.319,665888.319,2458065.20704,11.7643,1263.08,15.9224902792,369.364709677
3858,01/01/2000 01:03:09.297,2017,11,7,16.0,58.0,9.297,665889.297,2458065.20705,11.7604,1263.56,15.9164066921,369.505076923
3859,01/01/2000 01:03:10.273,2017,11,7,16.0,58.0,10.273,665890.273,2458065.20706,11.7831,1263.47,15.9518162884,369.478758065
3860,01/01/2000 01:03:11.250,2017,11,7,16.0,58.0,11.25,665891.25,2458065.20707,11.7889,1263.91,15.9608636743,369.60742804
3861,01/01/2000 01:03:12.227,2017,11,7,16.0,58.0,12.227,665892.227,2458065.20709,11.798,1264.02,15.9750587107,369.639595533
3862,01/01/2000 01:03:13.203,2017,11,7,16.0,58.0,13.203,665893.203,2458065.2071,11.8012,1264.15,15.9800503718,369.677611663
3863,01/01/2000 01:03:14.181,2017,11,7,16.0,58.0,14.181,665894.181,2458065.20711,11.8178,1264.69,16.005944614,369.835524814
3864,01/01/2000 01:03:15.158,2017,11,7,16.0,58.0,15.158,665895.158,2458065.20712,11.8233,1265.15,16.0145240316,369.970043424
3865,01/01/2000 01:03:16.134,2017,11,7,16.0,58.0,16.134,665896.134,2458065.20713,11.8201,1265.03,16.0095323705,369.934951613
3866,01/01/2000 01:03:17.110,2017,11,7,16.0,58.0,17.11,665897.11,2458065.20714,11.835,1264.6,16.0327747927,369.809205955
3867,01/01/2000 01:03:18.087,2017,11,7,16.0,58.0,18.087,665898.087,2458065.20715,11.8323,1264.63,16.0285630786,369.817978908
3868,01/01/2000 01:03:19.064,2017,11,7,16.0,58.0,19.064,665899.064,2458065.20717,11.8335,1264.83,16.0304349516,369.876465261
3869,01/01/2000 01:03:20.041,2017,11,7,16.0,58.0,20.041,665900.041,2458065.20718,11.8335,1265.81,16.0304349516,370.163048387
3870,01/01/2000 01:03:21.017,2017,11,7,16.0,58.0,21.017,665901.017,2458065.20719,11.8318,1264.03,16.0277831316,369.642519851
3871,01/01/2000 01:03:21.995,2017,11,7,16.0,58.0,21.995,665901.995,2458065.2072,11.8359,1264.6,16.0341786974,369.809205955
3872,01/01/2000 01:03:22.971,2017,11,7,16.0,58.0,22.971,665902.971,2458065.20721,11.8339,1263.89,16.0310589092,369.601579404
3873,01/01/2000 01:03:23.948,2017,11,7,16.0,58.0,23.948,665903.948,2458065.20722,11.8326,1264.26,16.0290310469,369.709779156
3874,01/01/2000 01:03:24.925,2017,11,7,16.0,58.0,24.925,665904.925,2458065.20723,11.8363,1263.74,16.0348026551,369.55771464
3875,01/01/2000 01:03:25.902,2017,11,7,16.0,58.0,25.902,665905.902,2458065.20724,11.8313,1263.71,16.0270031845,369.548941687
3876,01/01/2000 01:03:26.879,2017,11,7,16.0,58.0,26.879,665906.879,2458065.20726,11.8349,1263.57,16.0326188033,369.508001241
3877,01/01/2000 01:03:27.856,2017,11,7,16.0,58.0,27.856,665907.856,2458065.20727,11.8337,1262.86,16.0307469304,369.30037469
3878,01/01/2000 01:03:28.833,2017,11,7,16.0,58.0,28.833,665908.833,2458065.20728,11.8373,1262.05,16.0363625492,369.063504963
3879,01/01/2000 01:03:29.810,2017,11,7,16.0,58.0,29.81,665909.81,2458065.20729,11.8338,1263.25,16.0309029198,369.414423077
3880,01/01/2000 01:03:30.787,2017,11,7,16.0,58.0,30.787,665910.787,2458065.2073,11.8316,1262.03,16.0274711527,369.057656328
3881,01/01/2000 01:03:31.765,2017,11,7,16.0,58.0,31.765,665911.765,2458065.20731,11.834,1261.72,16.0312148986,368.967002481
3882,01/01/2000 01:03:32.741,2017,11,7,16.0,58.0,32.741,665912.741,2458065.20732,11.8351,1261.48,16.0329307821,368.896818859
3883,01/01/2000 01:03:33.719,2017,11,7,16.0,58.0,33.719,665913.719,2458065.20733,11.844,1261.5,16.0468138397,368.902667494
3884,01/01/2000 01:03:34.695,2017,11,7,16.0,58.0,34.695,665914.695,2458065.20735,11.8464,1261.65,16.0505575856,368.946532258
3885,01/01/2000 01:03:35.672,2017,11,7,16.0,58.0,35.672,665915.672,2458065.20736,11.8481,1261.43,16.0532094056,368.88219727
3886,01/01/2000 01:03:36.649,2017,11,7,16.0,58.0,36.649,665916.649,2458065.20737,11.8424,1260.64,16.0443180091,368.651176179
3887,01/01/2000 01:03:37.626,2017,11,7,16.0,58.0,37.626,665917.626,2458065.20738,11.8529,1261.2,16.0606968973,368.814937965
3888,01/01/2000 01:03:38.603,2017,11,7,16.0,58.0,38.603,665918.603,2458065.20739,11.8504,1260.92,16.056797162,368.733057072
3889,01/01/2000 01:03:39.580,2017,11,7,16.0,58.0,39.58,665919.58,2458065.2074,11.8529,1260.75,16.0606968973,368.683343672
3890,01/01/2000 01:03:40.556,2017,11,7,16.0,58.0,40.556,665920.556,2458065.20741,11.8514,1259.74,16.0583570561,368.387987593
3891,01/01/2000 01:03:41.534,2017,11,7,16.0,58.0,41.534,665921.534,2458065.20743,11.8448,1258.79,16.048061755,368.110177419
3892,01/01/2000 01:03:42.511,2017,11,7,16.0,58.0,42.511,665922.511,2458065.20744,11.8423,1258.39,16.0441620197,367.993204715
3893,01/01/2000 01:03:43.487,2017,11,7,16.0,58.0,43.487,665923.487,2458065.20745,11.8448,1258.88,16.048061755,368.136496278
3894,01/01/2000 01:03:44.464,2017,11,7,16.0,58.0,44.464,665924.464,2458065.20746,11.8451,1257.07,16.0485297232,367.607194789
3895,01/01/2000 01:03:45.441,2017,11,7,16.0,58.0,45.441,665925.441,2458065.20747,11.845,1256.3,16.0483737338,367.382022333
3896,01/01/2000 01:03:46.417,2017,11,7,16.0,58.0,46.417,665926.417,2458065.20748,11.8313,1256.34,16.0270031845,367.393719603
3897,01/01/2000 01:03:47.393,2017,11,7,16.0,58.0,47.393,665927.393,2458065.20749,11.8377,1255.7,16.0369865068,367.206563275
3898,01/01/2000 01:03:48.372,2017,11,7,16.0,58.0,48.372,665928.372,2458065.2075,11.8419,1255.71,16.0435380621,367.209487593
3899,01/01/2000 01:03:49.347,2017,11,7,16.0,58.0,49.347,665929.347,2458065.20752,11.8336,1255.14,16.030590941,367.042801489
3900,01/01/2000 01:03:50.325,2017,11,7,16.0,58.0,50.325,665930.325,2458065.20753,11.8355,1254.57,16.0335547398,366.876115385
3901,01/01/2000 01:03:51.302,2017,11,7,16.0,58.0,51.302,665931.302,2458065.20754,11.8408,1255.18,16.0418221786,367.054498759
3902,01/01/2000 01:03:52.279,2017,11,7,16.0,58.0,52.279,665932.279,2458065.20755,11.8428,1254.08,16.0449419668,366.732823821
3903,01/01/2000 01:03:53.257,2017,11,7,16.0,58.0,53.257,665933.257,2458065.20756,11.8465,1254.11,16.050713575,366.741596774
3904,01/01/2000 01:03:54.233,2017,11,7,16.0,58.0,54.233,665934.233,2458065.20757,11.8485,1254.35,16.0538333632,366.811780397
3905,01/01/2000 01:03:55.210,2017,11,7,16.0,58.0,55.21,665935.21,2458065.20758,11.8518,1253.8,16.0589810138,366.650942928
3906,01/01/2000 01:03:56.187,2017,11,7,16.0,58.0,56.187,665936.187,2458065.20759,11.8606,1253.91,16.0727080819,366.683110422
3907,01/01/2000 01:03:57.164,2017,11,7,16.0,58.0,57.164,665937.164,2458065.20761,11.8618,1253.3,16.0745799549,366.504727047
3908,01/01/2000 01:03:58.141,2017,11,7,16.0,58.0,58.141,665938.141,2458065.20762,11.8633,1252.61,16.076919796,366.302949132
3909,01/01/2000 01:03:59.118,2017,11,7,16.0,58.0,59.118,665939.118,2458065.20763,11.8703,1253.08,16.0878390548,366.44039206
3910,01/01/2000 01:04:00.094,2017,11,7,16.0,59.0,0.094,665940.094,2458065.20764,11.873,1252.94,16.0920507689,366.399451613
3911,01/01/2000 01:04:01.072,2017,11,7,16.0,59.0,1.072,665941.072,2458065.20765,11.871,1252.46,16.0889309807,366.259084367
3912,01/01/2000 01:04:02.049,2017,11,7,16.0,59.0,2.049,665942.049,2458065.20766,11.872,1252.2,16.0904908748,366.183052109
3913,01/01/2000 01:04:03.024,2017,11,7,16.0,59.0,3.024,665943.024,2458065.20767,11.8649,1251.69,16.0794156266,366.033911911
3914,01/01/2000 01:04:04.001,2017,11,7,16.0,59.0,4.001,665944.001,2458065.20769,11.8714,1251.22,16.0895549383,365.896468983
3915,01/01/2000 01:04:04.978,2017,11,7,16.0,59.0,4.978,665944.978,2458065.2077,11.8696,1250.74,16.0867471289,365.756101737
3916,01/01/2000 01:04:05.955,2017,11,7,16.0,59.0,5.955,665945.955,2458065.20771,11.8668,1250.64,16.0823794254,365.726858561
3917,01/01/2000 01:04:06.932,2017,11,7,16.0,59.0,6.932,665946.932,2458065.20772,11.8627,1249.44,16.0759838596,365.375940447
3918,01/01/2000 01:04:07.908,2017,11,7,16.0,59.0,7.908,665947.908,2458065.20773,11.8594,1249.29,16.070836209,365.332075682
3919,01/01/2000 01:04:08.885,2017,11,7,16.0,59.0,8.885,665948.885,2458065.20774,11.8628,1248.94,16.076139849,365.229724566
3920,01/01/2000 01:04:09.863,2017,11,7,16.0,59.0,9.863,665949.863,2458065.20775,11.8517,1248.72,16.0588250244,365.165389578
3921,01/01/2000 01:04:10.840,2017,11,7,16.0,59.0,10.84,665950.84,2458065.20776,11.8525,1247.85,16.0600729396,364.910973945
3922,01/01/2000 01:04:11.817,2017,11,7,16.0,59.0,11.817,665951.817,2458065.20778,11.8568,1247.62,16.0667804843,364.84371464
3923,01/01/2000 01:04:12.794,2017,11,7,16.0,59.0,12.794,665952.794,2458065.20779,11.8581,1247.88,16.0688083467,364.919746898
3924,01/01/2000 01:04:13.771,2017,11,7,16.0,59.0,13.771,665953.771,2458065.2078,11.8541,1246.87,16.0625687702,364.624390819
3925,01/01/2000 01:04:14.748,2017,11,7,16.0,59.0,14.748,665954.748,2458065.20781,11.8585,1246.06,16.0694323043,364.387521092
3926,01/01/2000 01:04:15.725,2017,11,7,16.0,59.0,15.725,665955.725,2458065.20782,11.85,1246.47,16.0561732044,364.507418114
3927,01/01/2000 01:04:16.701,2017,11,7,16.0,59.0,16.701,665956.701,2458065.20783,11.8565,1245.91,16.0663125161,364.343656328
3928,01/01/2000 01:04:17.677,2017,11,7,16.0,59.0,17.677,665957.677,2458065.20784,11.8502,1245.83,16.0564851832,364.320261787
3929,01/01/2000 01:04:18.654,2017,11,7,16.0,59.0,18.654,665958.654,2458065.20785,11.8485,1245.48,16.0538333632,364.21791067
3930,01/01/2000 01:04:19.631,2017,11,7,16.0,59.0,19.631,665959.631,2458065.20787,11.8528,1244.18,16.0605409079,363.83774938
3931,01/01/2000 01:04:20.608,2017,11,7,16.0,59.0,20.608,665960.608,2458065.20788,11.8463,1243.96,16.0504015962,363.773414392
3932,01/01/2000 01:04:21.586,2017,11,7,16.0,59.0,21.586,665961.586,2458065.20789,11.8455,1243.21,16.0491536809,363.554090571
3933,01/01/2000 01:04:22.562,2017,11,7,16.0,59.0,22.562,665962.562,2458065.2079,11.8407,1243.04,16.0416661891,363.504377171
3934,01/01/2000 01:04:23.540,2017,11,7,16.0,59.0,23.54,665963.54,2458065.20791,11.8377,1241.51,16.0369865068,363.056956576
3935,01/01/2000 01:04:24.517,2017,11,7,16.0,59.0,24.517,665964.517,2458065.20792,11.8376,1241.64,16.0368305174,363.094972705
3936,01/01/2000 01:04:25.493,2017,11,7,16.0,59.0,25.493,665965.493,2458065.20793,11.8253,1240.88,16.0176438199,362.872724566
3937,01/01/2000 01:04:26.471,2017,11,7,16.0,59.0,26.471,665966.471,2458065.20795,11.8249,1240.63,16.0170198622,362.799616625
3938,01/01/2000 01:04:27.447,2017,11,7,16.0,59.0,27.447,665967.447,2458065.20796,11.8184,1239.63,16.0068805505,362.507184864
3939,01/01/2000 01:04:28.424,2017,11,7,16.0,59.0,28.424,665968.424,2458065.20797,11.8183,1239.39,16.0067245611,362.437001241
3940,01/01/2000 01:04:29.402,2017,11,7,16.0,59.0,29.402,665969.402,2458065.20798,11.8105,1238.69,15.994557387,362.232299007
3941,01/01/2000 01:04:30.378,2017,11,7,16.0,59.0,30.378,665970.378,2458065.20799,11.815,1237.26,16.0015769105,361.814121588
3942,01/01/2000 01:04:31.355,2017,11,7,16.0,59.0,31.355,665971.355,2458065.208,11.8046,1236.29,15.9853540118,361.530462779
3943,01/01/2000 01:04:32.332,2017,11,7,16.0,59.0,32.332,665972.332,2458065.20801,11.8087,1236.52,15.9917495776,361.597722084
3944,01/01/2000 01:04:33.309,2017,11,7,16.0,59.0,33.309,665973.309,2458065.20802,11.8093,1235.64,15.9926855141,361.340382134
3945,01/01/2000 01:04:34.286,2017,11,7,16.0,59.0,34.286,665974.286,2458065.20804,11.8043,1235.42,15.9848860435,361.276047146
3946,01/01/2000 01:04:35.261,2017,11,7,16.0,59.0,35.261,665975.261,2458065.20805,11.7969,1235.78,15.9733428271,361.381322581
3947,01/01/2000 01:04:36.238,2017,11,7,16.0,59.0,36.238,665976.238,2458065.20806,11.8054,1234.87,15.9866019271,361.115209677
3948,01/01/2000 01:04:37.215,2017,11,7,16.0,59.0,37.215,665977.215,2458065.20807,11.8049,1233.2,15.98582198,360.626848635
3949,01/01/2000 01:04:38.192,2017,11,7,16.0,59.0,38.192,665978.192,2458065.20808,11.8036,1233.54,15.9837941177,360.726275434
3950,01/01/2000 01:04:39.169,2017,11,7,16.0,59.0,39.169,665979.169,2458065.20809,11.8068,1233.29,15.9887857788,360.653167494
3951,01/01/2000 01:04:40.146,2017,11,7,16.0,59.0,40.146,665980.146,2458065.2081,11.8041,1233.49,15.9845740647,360.711653846
3952,01/01/2000 01:04:41.123,2017,11,7,16.0,59.0,41.123,665981.123,2458065.20811,11.7975,1232.63,15.9742787636,360.460162531
3953,01/01/2000 01:04:42.099,2017,11,7,16.0,59.0,42.099,665982.099,2458065.20813,11.8028,1231.34,15.9825462024,360.082925558
3954,01/01/2000 01:04:43.076,2017,11,7,16.0,59.0,43.076,665983.076,2458065.20814,11.7929,1231.18,15.9671032507,360.036136476
3955,01/01/2000 01:04:44.053,2017,11,7,16.0,59.0,44.053,665984.053,2458065.20815,11.797,1230.44,15.9734988165,359.819736973
3956,01/01/2000 01:04:45.030,2017,11,7,16.0,59.0,45.03,665985.03,2458065.20816,11.7884,1230.05,15.9600837272,359.705688586
3957,01/01/2000 01:04:46.007,2017,11,7,16.0,59.0,46.007,665986.007,2458065.20817,11.7899,1230.26,15.9624235684,359.767099256
3958,01/01/2000 01:04:46.984,2017,11,7,16.0,59.0,46.984,665986.984,2458065.20818,11.7864,1229.63,15.956963939,359.582867246
3959,01/01/2000 01:04:47.961,2017,11,7,16.0,59.0,47.961,665987.961,2458065.20819,11.786,1228.64,15.9563399813,359.293359801
3960,01/01/2000 01:04:48.938,2017,11,7,16.0,59.0,48.938,665988.938,2458065.20821,11.792,1228.48,15.965699346,359.24657072
3961,01/01/2000 01:04:49.915,2017,11,7,16.0,59.0,49.915,665989.915,2458065.20822,11.7846,1228.35,15.9541561296,359.208554591
3962,01/01/2000 01:04:50.892,2017,11,7,16.0,59.0,50.892,665990.892,2458065.20823,11.7846,1227.6,15.9541561296,358.989230769
3963,01/01/2000 01:04:51.868,2017,11,7,16.0,59.0,51.868,665991.868,2458065.20824,11.7871,1227.36,15.9580558649,358.919047146
3964,01/01/2000 01:04:52.845,2017,11,7,16.0,59.0,52.845,665992.845,2458065.20825,11.7829,1227.08,15.9515043096,358.837166253
3965,01/01/2000 01:04:53.822,2017,11,7,16.0,59.0,53.822,665993.822,2458065.20826,11.7879,1226.88,15.9593037801,358.778679901
3966,01/01/2000 01:04:54.799,2017,11,7,16.0,59.0,54.799,665994.799,2458065.20827,11.7871,1226.68,15.9580558649,358.720193548
3967,01/01/2000 01:04:55.776,2017,11,7,16.0,59.0,55.776,665995.776,2458065.20828,11.7828,1225.06,15.9513483202,358.246454094
3968,01/01/2000 01:04:56.753,2017,11,7,16.0,59.0,56.753,665996.753,2458065.2083,11.7837,1223.82,15.9527522249,357.88383871
3969,01/01/2000 01:04:57.730,2017,11,7,16.0,59.0,57.73,665997.73,2458065.20831,11.7823,1223.34,15.9505683731,357.743471464
3970,01/01/2000 01:04:58.707,2017,11,7,16.0,59.0,58.707,665998.707,2458065.20832,11.7775,1223.39,15.9430808814,357.758093052
3971,01/01/2000 01:04:59.684,2017,11,7,16.0,59.0,59.684,665999.684,2458065.20833,11.7729,1222.63,15.9359053685,357.535844913
3972,01/01/2000 01:05:00.661,2017,11,7,17.0,0.0,0.661,666000.661,2458065.20834,11.7712,1222.33,15.9332535485,357.448115385
3973,01/01/2000 01:05:01.637,2017,11,7,17.0,0.0,1.637,666001.637,2458065.20835,11.7634,1220.68,15.9210863745,356.965602978
3974,01/01/2000 01:05:02.615,2017,11,7,17.0,0.0,2.615,666002.615,2458065.20836,11.7547,1219.63,15.9075152957,356.658549628
3975,01/01/2000 01:05:03.592,2017,11,7,17.0,0.0,3.592,666003.592,2458065.20837,11.7546,1219.17,15.9073593063,356.524031017
3976,01/01/2000 01:05:04.569,2017,11,7,17.0,0.0,4.569,666004.569,2458065.20839,11.7503,1218.86,15.9006517616,356.433377171
3977,01/01/2000 01:05:05.547,2017,11,7,17.0,0.0,5.547,666005.547,2458065.2084,11.7408,1217.1,15.8858327676,355.91869727
3978,01/01/2000 01:05:06.523,2017,11,7,17.0,0.0,6.523,666006.523,2458065.20841,11.7383,1216.46,15.8819330323,355.731540943
3979,01/01/2000 01:05:07.500,2017,11,7,17.0,0.0,7.5,666007.5,2458065.20842,11.7272,1215.95,15.8646182077,355.582400744
3980,01/01/2000 01:05:08.477,2017,11,7,17.0,0.0,8.477,666008.477,2458065.20843,11.7184,1214.34,15.8508911395,355.111585608
3981,01/01/2000 01:05:09.453,2017,11,7,17.0,0.0,9.453,666009.453,2458065.20844,11.7026,1213.09,15.8262448126,354.746045906
3982,01/01/2000 01:05:10.431,2017,11,7,17.0,0.0,10.431,666010.431,2458065.20845,11.6984,1210.79,15.8196932573,354.073452854
3983,01/01/2000 01:05:11.408,2017,11,7,17.0,0.0,11.408,666011.408,2458065.20847,11.6849,1210.63,15.7986346868,354.026663772
3984,01/01/2000 01:05:12.384,2017,11,7,17.0,0.0,12.384,666012.384,2458065.20848,11.6696,1208.9,15.7747683069,353.520756824
3985,01/01/2000 01:05:13.361,2017,11,7,17.0,0.0,13.361,666013.361,2458065.20849,11.6673,1207.45,15.7711805505,353.096730769
3986,01/01/2000 01:05:14.338,2017,11,7,17.0,0.0,14.338,666014.338,2458065.2085,11.6468,1204.93,15.7392027212,352.35980273
3987,01/01/2000 01:05:15.315,2017,11,7,17.0,0.0,15.315,666015.315,2458065.20851,11.6407,1204.64,15.7296873672,352.274997519
3988,01/01/2000 01:05:16.292,2017,11,7,17.0,0.0,16.292,666016.292,2458065.20852,11.6246,1202.21,15.704573072,351.564388337
3989,01/01/2000 01:05:17.269,2017,11,7,17.0,0.0,17.269,666017.269,2458065.20853,11.6104,1200.5,15.6824225756,351.064330025
3990,01/01/2000 01:05:18.245,2017,11,7,17.0,0.0,18.245,666018.245,2458065.20854,11.5936,1199.36,15.6562163546,350.730957816
3991,01/01/2000 01:05:19.223,2017,11,7,17.0,0.0,19.223,666019.223,2458065.20856,11.5888,1197.95,15.6487288629,350.318629032
3992,01/01/2000 01:05:20.199,2017,11,7,17.0,0.0,20.199,666020.199,2458065.20857,11.5693,1196.21,15.6183109277,349.809797767
3993,01/01/2000 01:05:21.177,2017,11,7,17.0,0.0,21.177,666021.177,2458065.20858,11.552,1195.13,15.5913247596,349.493971464
3994,01/01/2000 01:05:22.153,2017,11,7,17.0,0.0,22.153,666022.153,2458065.20859,11.5448,1194.0,15.580093522,349.163523573
3995,01/01/2000 01:05:23.129,2017,11,7,17.0,0.0,23.129,666023.129,2458065.2086,11.5367,1191.66,15.5674583797,348.479233251
3996,01/01/2000 01:05:24.107,2017,11,7,17.0,0.0,24.107,666024.107,2458065.20861,11.5238,1190.87,15.5473357457,348.248212159
3997,01/01/2000 01:05:25.083,2017,11,7,17.0,0.0,25.083,666025.083,2458065.20862,11.5101,1189.41,15.5259651964,347.821261787
3998,01/01/2000 01:05:26.059,2017,11,7,17.0,0.0,26.059,666026.059,2458065.20863,11.5053,1188.58,15.5184777047,347.578543424
3999,01/01/2000 01:05:27.038,2017,11,7,17.0,0.0,27.038,666027.038,2458065.20865,11.494,1187.35,15.5008509013,347.218852357
4000,01/01/2000 01:05:28.015,2017,11,7,17.0,0.0,28.015,666028.015,2458065.20866,11.4952,1186.86,15.5027227742,347.075560794
4001,01/01/2000 01:05:28.991,2017,11,7,17.0,0.0,28.991,666028.991,2458065.20867,11.4778,1186.26,15.4755806167,346.900101737
4002,01/01/2000 01:05:29.969,2017,11,7,17.0,0.0,29.969,666029.969,2458065.20868,11.4687,1184.8,15.4613855803,346.473151365
4003,01/01/2000 01:05:30.946,2017,11,7,17.0,0.0,30.946,666030.946,2458065.20869,11.4669,1183.74,15.4585777709,346.163173697
4004,01/01/2000 01:05:31.921,2017,11,7,17.0,0.0,31.921,666031.921,2458065.2087,11.4584,1182.76,15.4453186709,345.876590571
4005,01/01/2000 01:05:32.898,2017,11,7,17.0,0.0,32.898,666032.898,2458065.20871,11.4474,1182.26,15.4281598357,345.73037469
4006,01/01/2000 01:05:33.875,2017,11,7,17.0,0.0,33.875,666033.875,2458065.20873,11.44,1180.98,15.4166166193,345.356062035
4007,01/01/2000 01:05:34.852,2017,11,7,17.0,0.0,34.852,666034.852,2458065.20874,11.4294,1180.57,15.4000817418,345.236165012
4008,01/01/2000 01:05:35.829,2017,11,7,17.0,0.0,35.829,666035.829,2458065.20875,11.422,1178.75,15.3885385253,344.703939206
4009,01/01/2000 01:05:36.806,2017,11,7,17.0,0.0,36.806,666036.806,2458065.20876,11.4156,1179.41,15.378555203,344.896944169
4010,01/01/2000 01:05:37.782,2017,11,7,17.0,0.0,37.782,666037.782,2458065.20877,11.4103,1178.46,15.3702877643,344.619133995
4011,01/01/2000 01:05:38.761,2017,11,7,17.0,0.0,38.761,666038.761,2458065.20878,11.4014,1177.6,15.3564047067,344.36764268
4012,01/01/2000 01:05:39.737,2017,11,7,17.0,0.0,39.737,666039.737,2458065.20879,11.4053,1176.86,15.3624882937,344.151243176
4013,01/01/2000 01:05:40.714,2017,11,7,17.0,0.0,40.714,666040.714,2458065.2088,11.3977,1175.84,15.3506330985,343.852962779
4014,01/01/2000 01:05:41.692,2017,11,7,17.0,0.0,41.692,666041.692,2458065.20882,11.3919,1174.4,15.3415857126,343.431861042
4015,01/01/2000 01:05:42.668,2017,11,7,17.0,0.0,42.668,666042.668,2458065.20883,11.39,1174.58,15.3386219138,343.484498759
4016,01/01/2000 01:05:43.645,2017,11,7,17.0,0.0,43.645,666043.645,2458065.20884,11.3853,1173.4,15.3312904115,343.13942928
4017,01/01/2000 01:05:44.622,2017,11,7,17.0,0.0,44.622,666044.622,2458065.20885,11.3835,1173.86,15.3284826021,343.273947891
4018,01/01/2000 01:05:45.598,2017,11,7,17.0,0.0,45.598,666045.598,2458065.20886,11.3786,1172.73,15.320839121,342.9435
4019,01/01/2000 01:05:46.576,2017,11,7,17.0,0.0,46.576,666046.576,2458065.20887,11.3736,1171.82,15.3130396504,342.677387097
4020,01/01/2000 01:05:47.553,2017,11,7,17.0,0.0,47.553,666047.553,2458065.20888,11.3655,1170.32,15.3004045081,342.238739454
4021,01/01/2000 01:05:48.529,2017,11,7,17.0,0.0,48.529,666048.529,2458065.2089,11.3642,1170.0,15.2983766458,342.14516129
4022,01/01/2000 01:05:49.506,2017,11,7,17.0,0.0,49.506,666049.506,2458065.20891,11.3605,1169.55,15.2926050376,342.013566998
4023,01/01/2000 01:05:50.484,2017,11,7,17.0,0.0,50.484,666050.484,2458065.20892,11.3492,1169.17,15.2749782341,341.902442928
4024,01/01/2000 01:05:51.460,2017,11,7,17.0,0.0,51.46,666051.46,2458065.20893,11.3459,1167.43,15.2698305836,341.393611663
4025,01/01/2000 01:05:52.437,2017,11,7,17.0,0.0,52.437,666052.437,2458065.20894,11.3363,1166.9,15.2548556001,341.238622829
4026,01/01/2000 01:05:53.414,2017,11,7,17.0,0.0,53.414,666053.414,2458065.20895,11.3334,1165.96,15.2503319072,340.963736973
4027,01/01/2000 01:05:54.390,2017,11,7,17.0,0.0,54.39,666054.39,2458065.20896,11.3213,1164.65,15.2314571885,340.580651365
4028,01/01/2000 01:05:55.366,2017,11,7,17.0,0.0,55.366,666055.366,2458065.20897,11.316,1164.34,15.2231897497,340.489997519
4029,01/01/2000 01:05:56.343,2017,11,7,17.0,0.0,56.343,666056.343,2458065.20899,11.3112,1163.41,15.215702258,340.21803598
4030,01/01/2000 01:05:57.321,2017,11,7,17.0,0.0,57.321,666057.321,2458065.209,11.2966,1162.28,15.192927804,339.887588089
4031,01/01/2000 01:05:58.297,2017,11,7,17.0,0.0,58.297,666058.297,2458065.20901,11.2857,1161.7,15.1759249582,339.717977667
4032,01/01/2000 01:05:59.274,2017,11,7,17.0,0.0,59.274,666059.274,2458065.20902,11.2878,1160.52,15.1792007358,339.372908189
4033,01/01/2000 01:06:00.251,2017,11,7,17.0,1.0,0.251,666060.251,2458065.20903,11.2774,1160.1,15.1629778371,339.250086849
